Car,Model,base price of car,Type,Category,Sub Category,Multi Allowed,Description,Image,Price,Swatch Image,Product Image,Currently Selected,Currently Enabled
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Standard - McLaren Orange,No,Group 2,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853017/mclaren_cars/s3wwouy3o7lcfxogpned.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/Paint_PC0128.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Standard - Plateaux,No,Group 2,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853025/mclaren_cars/nrx78e0m7mvrlsgoau3s.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0042e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Standard - Onyx Black,No,Group 2,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853030/mclaren_cars/gta3rljydzfn25irxdem.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0118-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,Yes,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Standard - Silica White,No,Group 2,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853038/mclaren_cars/tezj8xhbe5uveyxd5slv.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_bc0027e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Amaranth Red,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853046/mclaren_cars/oyjcrnvfgzmvmcknphxa.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0050e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Belize Blue,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853055/mclaren_cars/kp564kbv5zrc5sc5lp76.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0039e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Cosmos,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853063/mclaren_cars/cquwyzymhutriyc8ukxu.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0023e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Ember Orange,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853071/mclaren_cars/yeux1z2exunpkb1iwh5p.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0044e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Flux Green II,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853080/mclaren_cars/ds0zebqxn4nlgjuy0gy6.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0142-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Ice Silver,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853088/mclaren_cars/zfxgdnoowjfvkxjhmrqu.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0003e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Ice White,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853096/mclaren_cars/bxpdipmwa3sf4xfzz8hi.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0138-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Mantis Green,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853105/mclaren_cars/jurmu4umwzf5qbxphwnc.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0137-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Namaka Blue,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853113/mclaren_cars/jwuhwdsk7pbqaqzylhia.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0052e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Saros,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853121/mclaren_cars/nkotlu0jgptchbooiw0v.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0024e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Serpentine,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853130/mclaren_cars/apk5xm7ttyb734ydzxf1.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0046e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Supernova Silver,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853138/mclaren_cars/z2zv6nl4lhgaw2pswt7m.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0002e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Tanzanite Blue,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853146/mclaren_cars/rvzxbxpsz2ghfzo74vil.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0135-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Tempest Blue,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853154/mclaren_cars/z8xq6pft5i5p33g7paz0.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/Paint_PC0143.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Ventura Orange,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853163/mclaren_cars/ybo4mbdvtg1ebislfsvo.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0019e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,Elite - Viridian,No,Group 3,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853171/mclaren_cars/dve7bv8ctrmxwxgqmqis.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0049e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Abyss Black,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853180/mclaren_cars/omzbhpa9buq0p46renof.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0005e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Amethyst Black,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853188/mclaren_cars/brmkyrkhhfe1pyk03yvr.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0011e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Borealis,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853196/mclaren_cars/jfy6osqtdzdocu4qgjsn.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0018e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Ceramic Grey,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853204/mclaren_cars/vygmq31ls7elawzb7kkv.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0009e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Cirrus Grey,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853213/mclaren_cars/yunsqmewsyhm4efknzqs.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0003-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Helios Orange,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853221/mclaren_cars/araddzwsnkfbunkvrawn.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0019e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Lantana Purple,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853230/mclaren_cars/ctsnbrczgzxpiervylgo.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0007e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Lava Grey,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853238/mclaren_cars/l118byhizkoitevavd5h.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0140-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Ludus Blue,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853246/mclaren_cars/zniqndtxvldtpx3rjqvx.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0004-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Paris Blue,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853255/mclaren_cars/zvceegnjbz0mdvs803yt.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_mc0013e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Shibuya Spirit,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853263/mclaren_cars/l24yyxvy3kr79skczfk6.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/Paint_PC0144.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Tokyo Cyan,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853271/mclaren_cars/qulmn7ceyr69hnaqcmrd.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0115-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Volcano Blue,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853280/mclaren_cars/cbcjnmtik5ogf9xz8leh.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0008-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exterior Color,Exterior Color,MSO - Volcano Yellow,No,Group 4,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853288/mclaren_cars/qdglze11dxapyclmjquk.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0007e-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Wheel Style,Wheel Style,Standard Cast Alloy Wheel - 15 Spoke Lightweight,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/P16_NEW_UI_2022/wheels/wheel-whl6-s.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,Yes,
ARTURA,ARTURA,null,Wheel Style,Wheel Style,Calibre Forged Alloy Wheel - 10 Spoke Super-Lightweight,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/P16_NEW_UI_2022/wheels/wheel-whl7-s.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Wheel Style,Wheel Style,Star Forged Alloy Wheel - 10 Spoke Super-Lightweight,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/P16_NEW_UI_2022/wheels/wheel-whl4-s.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Wheel Style,Wheel Style,Dynamo Forged Alloy Wheel - 10 Spoke Super-Lightweight,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/P16_NEW_UI_2022/wheels/wheel-whl3-s.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Wheel Finish,Wheel Finish,Silver,No,,,0,,,Yes,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,ANODISED BLACK WITH WHITE PRINTED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,BLACK WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,AZORES WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,FLUX GREEN WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,McLAREN ORANGE WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,POLISHED WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,RED WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,YELLOW WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,AZURA BLUE WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Brake Caliper Colour,Brake Caliper Colour,SPEEDLINE GOLD WITH SILVER MACHINED McLAREN LOGO,No,,,0,,,No,
ARTURA,ARTURA,null,Lightweight Titanium Wheel Bolts,Lightweight Titanium Wheel Bolts,LIGHTWEIGHT TITANIUM WHEEL BOLTS,No,,,0,,,No,No
ARTURA,ARTURA,null,Tyre Type,Tyre Type,Pirelli P ZERO,No,,,0,,,No,No
ARTURA,ARTURA,null,Tyre Type,Tyre Type,Pirelli P ZERO Corsa,No,,,0,,,No,No
ARTURA,ARTURA,null,Black Pack,Black Pack,Black Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Stealth Badge Pack,Stealth Badge Pack,Stealth Badge Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Underbody Carbon Fibre Pack,Underbody Carbon Fibre Pack,Underbody Carbon Fibre Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Exterior Details Carbon Fibre Pack,Exterior Details Carbon Fibre Pack,Exterior Details Carbon Fibre Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Door Mirror Casings,Door Mirror Casings,Body Coloured,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0007e-80.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,Yes,
ARTURA,ARTURA,null,Door Mirror Casings,Door Mirror Casings,Gloss Carbon Fibre,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/swatches/Material_Carbon_Gloss.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Front Fender Louvres,Front Fender Louvres,Body Coloured,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_ec0007e-80.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,Yes,
ARTURA,ARTURA,null,Front Fender Louvres,Front Fender Louvres,Gloss Carbon Fibre,No,,,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/swatches/Material_Carbon_Gloss.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
ARTURA,ARTURA,null,Exhaust Type,Exhaust Type,STANDARD,No,,,0,,,No,
ARTURA,ARTURA,null,Exhaust Type,Exhaust Type,SPORT,No,,,0,,,No,
ARTURA,ARTURA,null,Exhaust Hot Vee Finishers,Exhaust Hot Vee Finishers,Silver,No,,,0,,,No,
ARTURA,ARTURA,null,Exhaust Hot Vee Finishers,Exhaust Hot Vee Finishers,Stealth,No,,,0,,,No,
ARTURA,ARTURA,null,Roof,Roof,Gloss Black,No,,,0,,,No,
ARTURA,ARTURA,null,Roof,Roof,Body Colour,No,,,0,,,No,
ARTURA,ARTURA,null,Engine Cover,Engine Cover,Brushed Aluminium,No,,,0,,,No,
ARTURA,ARTURA,null,Engine Cover,Engine Cover,Satin Titanium with McLaren Branding,No,,,0,,,No,
ARTURA,ARTURA,null,Thermal Insulated Windscreen,Thermal Insulated Windscreen,Thermal Insulated Windscreen,No,,,0,,,,No
ARTURA,ARTURA,null,Rear Spoiler Gloss Carbon Fibre,Rear Spoiler Gloss Carbon Fibre,Rear Spoiler Gloss Carbon Fibre,No,,,0,,,,No
ARTURA,ARTURA,null,Interior Theme,Interior Theme,Standard,No,,,0,,,No,
ARTURA,ARTURA,null,Interior Theme,Interior Theme,Performance,No,,,0,,,No,
ARTURA,ARTURA,null,Interior Theme,Interior Theme,TechLux,No,,,0,,,No,
ARTURA,ARTURA,null,Interior Theme,Interior Theme,Vision,No,,,0,,,No,
ARTURA,ARTURA,null,Interior Colour,Interior Colour,Dove Grey & Jet Black with Flux Green Accent,No,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853421/mclaren_cars/cevshfccllqpow93yltk.jpg,0,,,No,
ARTURA,ARTURA,null,Interior Colour,Interior Colour,Jet Black & Carbon Black with McLaren Vision Orange Accent,No,,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853470/mclaren_cars/y0g013a4lbn1iujtujax.jpg,0,,,No,
ARTURA,ARTURA,null,Gloss Black Interior Finish Pack,Gloss Black Interior Finish Pack,Gloss Black Interior Finish Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Interior Details Carbon Fibre Pack,Interior Details Carbon Fibre Pack,Interior Details Carbon Fibre Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Seat Type,Seat Type,CLUBSPORT SEATS,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Type,Seat Type,CLUBSPORT SEATS WITH LUMBAR ADJUSTMENT,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Type,Seat Type,POWER ADJUST HEATED MEMORY COMFORT SEATS,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Belts,Seat Belts,Black,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Belts,Seat Belts,McLaren Orange,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Belts,Seat Belts,Azura Blue,No,,,0,,,No,
ARTURA,ARTURA,null,Seat Belts,Seat Belts,Porcelain,No,,,0,,,No,
ARTURA,ARTURA,null,Harness Bar,Harness Bar,Harness Bar,No,,,0,,,,No
ARTURA,ARTURA,null,Steering Wheel Type,Steering Wheel Type,Steering Wheel Clasp and Extended Gearshift Paddles - Brushed Metal,No,,,0,,,No,
ARTURA,ARTURA,null,Steering Wheel Type,Steering Wheel Type,Steering Wheel Clasp and Extended Gearshift Paddles - Satin Carbon Fibre,No,,,0,,,No,
ARTURA,ARTURA,null,Steering Wheel Type,Steering Wheel Type,"Steering Wheel Clasp, Steering Wheel Upper and Extended Gearshift Paddles - Satin Carbon Fibre",No,,,0,,,No,
ARTURA,ARTURA,null,Steering Wheel Finish,Steering Wheel Finish,Jet Black Leather,No,,,0,,,No,
ARTURA,ARTURA,null,Steering Wheel Finish,Steering Wheel Finish,Carbon Black Alcantara,No,,,0,,,No,
ARTURA,ARTURA,null,Sill Finishers,Sill Finishers,Wrapped Black with Embossed Logo,No,,,0,,,No,
ARTURA,ARTURA,null,Sill Finishers,Sill Finishers,Extended Satin Carbon Fibre,No,,,0,,,No,
ARTURA,ARTURA,null,Mclaren Branded Floor Mats,Mclaren Branded Floor Mats,Jet Black with McLaren Vision Orange Accent,No,,,0,,,No,
ARTURA,ARTURA,null,Mclaren Branded Floor Mats,Mclaren Branded Floor Mats,Jet Black with Black Accent,No,,,0,,,No,
ARTURA,ARTURA,null,Armrest With Mclaren Branding,Armrest With Mclaren Branding,Armrest With Mclaren Branding,No,,,0,,,,No
ARTURA,ARTURA,null,Mclaren Track Record Plaque,Mclaren Track Record Plaque,Mclaren Track Record Plaque,No,,,0,,,,No
ARTURA,ARTURA,null,Audio,Audio,Bowers & Wilkins Audio System,No,,,0,,,No,
ARTURA,ARTURA,null,Practicality Pack,Practicality Pack,Practicality Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Technology Pack,Technology Pack,Technology Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Driving Assistant Pack,Driving Assistant Pack,Driving Assistant Pack,No,,,0,,,,No
ARTURA,ARTURA,null,Vehicle lift,Vehicle lift,Vehicle lift,No,,,0,,,,No
ARTURA,ARTURA,null,Volumetric Alarm Upgrade,Volumetric Alarm Upgrade,Volumetric Alarm Upgrade,No,,,0,,,,No
ARTURA,ARTURA,null,Vehicle Tracking System,Vehicle Tracking System,Vehicle Tracking System,No,,,0,,,,No
ARTURA,ARTURA,null,Warning Triangle And First Aid Kit,Warning Triangle And First Aid Kit,Warning Triangle And First Aid Kit,No,,,0,,,,No
ARTURA,ARTURA,null,Fire Extinguisher,Fire Extinguisher,Fire Extinguisher,No,,,0,,,,No
ARTURA,ARTURA,null,Branded Car Cover,Branded Car Cover,Branded Car Cover,No,,,0,,,,No
ARTURA,ARTURA,null,Ashtray,Ashtray,Ashtray,No,,,0,,,,No
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,English (UK),No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,French,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,German,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,Italian,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,Polish,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,Portuguese,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,Spanish,No,,,0,,,,
ARTURA,ARTURA,null,Owner's Manual,Owner's Manual,Latvian,No,,,0,,,,
ARTURA,ARTURA,null,System Language,System Language,English (UK),No,,,0,,,,
ARTURA,ARTURA,null,System Language,System Language,French,No,,,0,,,,
ARTURA,ARTURA,null,System Language,System Language,German,No,,,0,,,,
ARTURA,ARTURA,null,System Language,System Language,Italian,No,,,0,,,,
ARTURA,ARTURA,null,System Language,System Language,Spanish,No,,,0,,,,
ARTURA,ARTURA,null,Printed Owner’s Handbook,Printed Owner’s Handbook,Printed Owner’s Handbook,No,,,0,,,,No
ARTURA SPIDER,ARTURA SPIDER,null,Exterior Color,Exterior Color,Racing Inspired - Anthracite,No,Group 1,https://res.cloudinary.com/dsmkxcczo/image/upload/v1767853546/mclaren_cars/zad0grfolmhrxwv9tlvh.jpg,0,https://configurator-cdn.mclaren.com/mal-config-common/P16/paints/paint_pc0129-40.png?sr=c&si=public&sig=Ta23Sl1xB46bHEq%2BBll%2BUj5a96Sx%2Fg0OV1sddWXj6TM%3D,,No,
