car,model,type,category,sub category,price,multi allowed,base price of car,description,image,swatch color,is default
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PUM..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Color,Paint,Silver Radiance Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PJS..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(179, 184, 193, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Equipment Collection,Package,Premiere II,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Equipment Collection,Package,Premiere III,4455,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Additional Package,Package,Lincoln Co-Pilot360® Drive 2.0,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Additional Package,Package,Jet Appearance Package,3500,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Additional Package,Package,Trailer Tow Class I,1415,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Additional Package,Package,Cargo Accessories and Mat Package,515,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Engine,Powertrain,2.0L Turbocharged I-4 HEV Engine,3000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Engine,Powertrain,2.0L I4 - Turbocharged Engine,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Drive Type,Powertrain,All-Wheel Drive,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Transmission,Powertrain,Eight-Speed Automatic Transmission,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Wheels,Exterior,21” Bright Machined Aluminum Wheel with Dark Tarnished Painted Pockets,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Wheels,Exterior,21” Bright Machined Aluminum Wheel with Ebony Painted Pockets,850,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Wheels,Exterior,22” Satin Dark Luster Wheel with Satin Chrome Inserts,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Option,Exterior,18” Mini Spare Wheel and Tire,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Color,Interior,Black Onyx,0,false,,,,"rgba(27, 27, 27, 1)",true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Color,Interior,Medium Light Space Gray,0,false,,,,"rgba(167, 173, 186, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Color,Interior,Hot Chocolate,0,false,,,,"rgba(54, 30, 21, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Option,Interior,Windshield Sunscreen,130,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Option,Interior,Roadside Assistance Kit,80,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Option,Interior,First Aid Kit,60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Interior Option,Interior,Lincoln Rejuvenatate,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,SiriusXM with 360L,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,BlueCruise Equipped (4-years Included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,Lincoln Connectivity Package (4-year included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,Lincoln Digital Experience,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,Lincoln Connect™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Audio System,Technology,Revel® Ultima 3D Audio System with 28-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),Audio System,Technology,Revel® Audio System with 14-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Gas),ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,Paint Protection Film Kit,329,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",119,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear, for Jet Appearance Package",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Front",60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder with Lighter Element,75,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup/Coin Holder,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,UVS100® Custom Sunscreen by Covercraft,109,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Pet Barrier by Covercraft - Front Seat,99,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - COMFORT AND CONVENIENCE,Accessory,"Cargo Organizer - Soft-Sided Cooler Bag W/Adjustable Carrying Strap, Lincoln Logo",55,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Gas),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PK1..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,Red Carpet Metallic Tinted Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PD4..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(159, 0, 4, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,White Platinum Metallic Tri-Coat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PUG..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(239, 239, 236, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,Gray Matter Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PEI..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(113, 115, 116, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PUM..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Color,Paint,Silver Radiance Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C202A...PJS..88B.89T.64S.99A.RSV.%5D/EXT/1/vehicle.png,"rgba(179, 184, 193, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Equipment Collection,Package,Premiere II,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Equipment Collection,Package,Premiere III,4455,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Additional Package,Package,Lincoln Co-Pilot360® Drive 2.0,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Additional Package,Package,Jet Appearance Package,3500,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Additional Package,Package,Trailer Tow Class I,1415,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Additional Package,Package,Cargo Accessories and Mat Package,515,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Engine,Powertrain,2.0L Turbocharged I-4 HEV Engine,3000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Engine,Powertrain,2.0L I4 - Turbocharged Engine,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Drive Type,Powertrain,All-Wheel Drive,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Transmission,Powertrain,CVT Auto Transmission Power Split Electric,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Wheels,Exterior,21” Bright Machined Aluminum Wheel with Dark Tarnished Painted Pockets,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Wheels,Exterior,21” Bright Machined Aluminum Wheel with Ebony Painted Pockets,850,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Wheels,Exterior,22” Satin Dark Luster Wheel with Satin Chrome Inserts,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Option,Exterior,18” Mini Spare Wheel and Tire,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Color,Interior,Black Onyx,0,false,,,,"rgba(27, 27, 27, 1)",true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Color,Interior,Medium Light Space Gray,0,false,,,,"rgba(167, 173, 186, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Color,Interior,Hot Chocolate,0,false,,,,"rgba(54, 30, 21, 1)",false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Option,Interior,Windshield Sunscreen,130,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Option,Interior,Roadside Assistance Kit,80,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Option,Interior,First Aid Kit,60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Interior Option,Interior,Lincoln Rejuvenatate,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,SiriusXM with 360L,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,BlueCruise Equipped (4-years Included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,Lincoln Connectivity Package (4-year included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,Lincoln Digital Experience,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,Lincoln Connect™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Audio System,Technology,Revel® Ultima 3D Audio System with 28-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),Audio System,Technology,Revel® Audio System with 14-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,Paint Protection Film Kit,329,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",119,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 1/4 Inch Rise x 4 Inch Drop x 1 Inch Dia. Hole,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 2"" Ball, 1"" Shank",35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,"Trailer Hitch Balls - Stainless Steel, 1 7/8 Ball, 1 Inch Shank",30,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Rear, for Jet Appearance Package",65,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),EXTERIOR - SPLASH GUARDS,Accessory,"Molded Splash Guards, Front",60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup Coin Holder with Lighter Element,75,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - ASH OR COIN CUP,Accessory,Ash Cup/Coin Holder,35,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Portable Refrigerator/Freezer by Indel B,759,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,UVS100® Custom Sunscreen by Covercraft,109,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,Pet Barrier by Covercraft - Front Seat,99,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - COMFORT AND CONVENIENCE,Accessory,"Cargo Organizer - Soft-Sided Cooler Bag W/Adjustable Carrying Strap, Lincoln Logo",55,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,"Battery Jump Starter by NOCO - GB-40, 1000 Amp Jump Starter",139,false,,,,,false
2026 Lincoln Nautilus,Nautilus Reserve (Hybrid),INTERIOR - SAFETY\/EMERGENCY KITS,Accessory,Battery Jump Starter by NOCO - Carry Case for GB-40,29,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,Chroma Caviar Dark Gray Metallic Clearcoat,2000.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PXF..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(84, 84, 86, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,Whisper Blue Metallic Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PK1..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(68, 91, 114, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,White Platinum Metallic Tri-Coat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PUG..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(239, 239, 236, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,Gray Matter Clearcoat,750.0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PEI..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(113, 115, 116, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,Infinite Black Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PUM..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(27, 27, 29, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Color,Paint,Silver Radiance Metallic Clearcoat,0,false,,,https://build.ford.com/dig/Lincoln/Nautilus/2026/HD-TILE-ACC%5BEXTBCK%5D/Image%5B%7CLincoln%7CNautilus%7C2026%7C1%7C1.%7C800A...PJS..88F.89V.64K.99A.BLL.%5D/EXT/1/vehicle.png,"rgba(179, 184, 193, 1)",false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Equipment Collection,Package,Lincoln Black Label™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Additional Package,Package,Lincoln Co-Pilot360® Drive 2.0,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Additional Package,Package,Jet Appearance Package,3500,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Additional Package,Package,Trailer Tow Class I,1415,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Additional Package,Package,Cargo Accessories and Mat Package,515,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Engine,Powertrain,2.0L Turbocharged I-4 HEV Engine,3000,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Engine,Powertrain,2.0L I4 - Turbocharged Engine,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Drive Type,Powertrain,All-Wheel Drive,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Transmission,Powertrain,Eight-Speed Automatic Transmission,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Wheels,Exterior,22” Bright Machined Aluminum Wheel with Ebony Painted Pockets,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Wheels,Exterior,22” Satin Dark Luster Wheel with Satin Chrome Inserts,0,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Option,Exterior,18” Mini Spare Wheel and Tire,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Exterior Option,Exterior,Exposed Locking Lug Nut Kit,90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Interior Option,Interior,Lincoln Rejuvenatate,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Interior Option,Interior,Windshield Sunscreen,130,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Interior Option,Interior,Roadside Assistance Kit,80,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Interior Option,Interior,First Aid Kit,60,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,SiriusXM with 360L,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,BlueCruise Equipped (4-years Included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,Lincoln Connectivity Package (4-year included),0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,Lincoln Digital Experience,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,Lincoln Connect™,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Tech Feature,Technology,SiriusXM with 360L (4-year Plan),400,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),Audio System,Technology,Revel® Ultima 3D Audio System with 28-Speakers,0,false,,,,,true
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),ELECTRONICS - REMOTE START AND VEHICLE SECURITY,Accessory,Vehicle Security System - Ford Perimeter Plus,255,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),EXTERIOR - CARGO AREA,Accessory,Changing Room/Shower - Stand Alone by Overland,319,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Large, Folding, Lincoln Logo",105,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),EXTERIOR - CARGO AREA,Accessory,"Cargo Organizer - Soft-Sided Standard, Folding, Lincoln Logo",90,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,Paint Protection Film Kit,329,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),"EXTERIOR - COVERS, DEFLECTORS, AND PROTECTORS",Accessory,"Side Window Deflectors - Low Profile, Smoke by Husky Liners®",119,false,,,,,false
2026 Lincoln Nautilus,Nautilus Lincoln Black Label™ (Gas),"EXTERIOR - HITCHES, TOWING AND RECOVERY",Accessory,Trailer Hitch Ball Mount - 2 Inch Drop,35,false,,,,,false
